,loss,val_loss
0,0.008369885385036469,0.003639640286564827
1,0.00378623534925282,0.0021408111788332462
2,0.0026963576674461365,0.001176388468593359
3,0.0022160594817250967,0.0009466829360462725
4,0.00190474814735353,0.0009295520139858127
5,0.001675210427492857,0.0006918791332282126
6,0.0015169252874329686,0.0010580396046862006
7,0.0013600430684164166,0.0007766117923893034
8,0.001210647402331233,0.0004898313200101256
9,0.001084831077605486,0.000481931259855628
10,0.0009687787387520075,0.0005080687697045505
11,0.0009173057624138892,0.000464910757727921
12,0.0008619201253168285,0.00042504980228841305
13,0.0007957186899147928,0.00044359988532960415
14,0.0007349342340603471,0.000476554298074916
15,0.0006936267018318176,0.0004689697816502303
16,0.0006699780351482332,0.000505120842717588
17,0.0007135034538805485,0.00042255056905560195
18,0.0006288961158134043,0.0004200463881716132
19,0.0006297494401223958,0.00042492858483456075
20,0.0006302134715951979,0.00042588129872456193
21,0.0006244090618565679,0.00042396289063617587
22,0.0006020460277795792,0.0004357093130238354
23,0.0005941232084296644,0.0004120215598959476
24,0.0005936333909630775,0.00041923433309420943
25,0.0005772372242063284,0.00041635913657955825
26,0.0005697407759726048,0.0004105412808712572
27,0.0005800913786515594,0.00041190104093402624
28,0.0005716203595511615,0.00042880524415522814
29,0.0005853424081578851,0.000412012537708506
30,0.0005789121496491134,0.0004366856883279979
31,0.0005718586617149413,0.00041041700751520693
32,0.0005838823853991926,0.00043880799785256386
33,0.0005749213160015643,0.0004122334357816726
34,0.0005599731812253594,0.0004272717051208019
35,0.0005557754775509238,0.0004007731913588941
36,0.0005542339640669525,0.0004261945141479373
37,0.0005542269209399819,0.0004547514545265585
38,0.0005689847748726606,0.00041631131898611784
39,0.0005707363598048687,0.0004149643355049193
40,0.0005440578097477555,0.00040617797640152276
